file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/86_at-robots2-j/src/main/java/net/virtualinfinity/atrobots/robot/Robot.java,net.virtualinfinity.atrobots.robot.Robot,collides/0,false,310,0,2,2,0,2,8,9,0,0,0,8,0,0,0,0,0,0,0,4,0,0,1,0,0,0,3,1,0,false
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/86_at-robots2-j/src/main/java/net/virtualinfinity/atrobots/robot/Robot.java,net.virtualinfinity.atrobots.robot.Robot,getSpeed/0,false,100,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/86_at-robots2-j/src/main/java/net/virtualinfinity/atrobots/robot/Robot.java,net.virtualinfinity.atrobots.robot.Robot,setRadar/1[net.virtualinfinity.atrobots.robot.Radar],false,227,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/86_at-robots2-j/src/main/java/net/virtualinfinity/atrobots/robot/Robot.java,net.virtualinfinity.atrobots.robot.Robot,addRobotListener/1[net.virtualinfinity.atrobots.robot.RobotListener],false,434,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/86_at-robots2-j/src/main/java/net/virtualinfinity/atrobots/robot/Robot.java,net.virtualinfinity.atrobots.robot.Robot,setShield/1[net.virtualinfinity.atrobots.robot.Shield],false,239,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/86_at-robots2-j/src/main/java/net/virtualinfinity/atrobots/robot/Robot.java,net.virtualinfinity.atrobots.robot.Robot,armorDepleted/0,false,334,2,1,0,1,4,6,9,0,0,0,6,1,1,1,0,0,0,0,3,0,0,2,0,0,0,15,1,0,false
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/86_at-robots2-j/src/main/java/net/virtualinfinity/atrobots/robot/Robot.java,net.virtualinfinity.atrobots.robot.Robot,getId/0,false,422,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/86_at-robots2-j/src/main/java/net/virtualinfinity/atrobots/robot/Robot.java,net.virtualinfinity.atrobots.robot.Robot,getTransponder/0,false,96,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/86_at-robots2-j/src/main/java/net/virtualinfinity/atrobots/robot/Robot.java,net.virtualinfinity.atrobots.robot.Robot,getSonar/0,false,169,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/86_at-robots2-j/src/main/java/net/virtualinfinity/atrobots/robot/Robot.java,net.virtualinfinity.atrobots.robot.Robot,getArmor/0,false,145,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/86_at-robots2-j/src/main/java/net/virtualinfinity/atrobots/robot/Robot.java,net.virtualinfinity.atrobots.robot.Robot,killedRobot/0,false,393,0,0,0,0,2,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,1,0,false
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/86_at-robots2-j/src/main/java/net/virtualinfinity/atrobots/robot/Robot.java,net.virtualinfinity.atrobots.robot.Robot,setOverburn/1[boolean],false,92,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/86_at-robots2-j/src/main/java/net/virtualinfinity/atrobots/robot/Robot.java,net.virtualinfinity.atrobots.robot.Robot,tieRound/0,false,387,0,0,0,0,2,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,1,0,false
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/86_at-robots2-j/src/main/java/net/virtualinfinity/atrobots/robot/Robot.java,net.virtualinfinity.atrobots.robot.Robot,getHeading/0,false,129,1,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/86_at-robots2-j/src/main/java/net/virtualinfinity/atrobots/robot/Robot.java,net.virtualinfinity.atrobots.robot.Robot,checkCollision/1[net.virtualinfinity.atrobots.robot.TangibleArenaObject],false,303,2,1,0,1,2,5,6,0,0,1,5,1,1,0,0,0,0,0,1,0,0,1,0,0,0,8,1,0,false
/Users/angelikamentzelopoulou/Desktop/Y3/RP/BSc-Research-Project-Understandable-Test-Generation/benchmark/SF110-src/SF110-20130704-src/86_at-robots2-j/src/main/java/net/virtualinfinity/atrobots/robot/Robot.java,net.virtualinfinity.atrobots.robot.Robot,getTotalDeaths/0,false,418,0,2,2,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
